Month,AverageTemperature,Country
05,19.523826324124585,Monaco
06,21.22447707777459,Monaco
07,22.207359550068105,Monaco
08,22.016857218298238,Monaco
09,20.380570169626292,Monaco
10,17.743976211024805,Monaco
11,14.978009589041097,Monaco
12,12.488278313359572,Monaco
01,11.635348180539687,Mongolia
02,12.577013608582863,Mongolia
03,14.57424544136386,Mongolia
04,16.969518652622337,Mongolia
05,19.523826324124585,Mongolia
06,21.22447707777459,Mongolia
07,22.207359550068105,Mongolia
08,22.016857218298238,Mongolia
09,20.380570169626292,Mongolia
10,17.743976211024805,Mongolia
11,14.978009589041097,Mongolia
12,12.488278313359572,Mongolia
01,11.635348180539687,Montenegro
02,12.577013608582863,Montenegro
03,14.57424544136386,Montenegro
04,16.969518652622337,Montenegro
05,19.523826324124585,Montenegro
06,21.22447707777459,Montenegro
07,22.207359550068105,Montenegro
08,22.016857218298238,Montenegro
09,20.380570169626292,Montenegro
10,17.743976211024805,Montenegro
11,14.978009589041097,Montenegro
12,12.488278313359572,Montenegro
01,11.635348180539687,Montserrat
02,12.577013608582863,Montserrat
03,14.57424544136386,Montserrat
04,16.969518652622337,Montserrat
05,19.523826324124585,Montserrat
06,21.22447707777459,Montserrat
07,22.207359550068105,Montserrat
08,22.016857218298238,Montserrat
09,20.380570169626292,Montserrat
10,17.743976211024805,Montserrat
11,14.978009589041097,Montserrat
12,12.488278313359572,Montserrat
01,11.635348180539687,Morocco
02,12.577013608582863,Morocco
03,14.57424544136386,Morocco
04,16.969518652622337,Morocco
05,19.523826324124585,Morocco
06,21.22447707777459,Morocco
07,22.207359550068105,Morocco
08,22.016857218298238,Morocco
09,20.380570169626292,Morocco
10,17.743976211024805,Morocco
11,14.978009589041097,Morocco
12,12.488278313359572,Morocco
01,11.635348180539687,Mozambique
02,12.577013608582863,Mozambique
03,14.57424544136386,Mozambique
04,16.969518652622337,Mozambique
05,19.523826324124585,Mozambique
06,21.22447707777459,Mozambique
07,22.207359550068105,Mozambique
08,22.016857218298238,Mozambique
09,20.380570169626292,Mozambique
10,17.743976211024805,Mozambique
11,14.978009589041097,Mozambique
12,12.488278313359572,Mozambique
01,11.635348180539687,Namibia
02,12.577013608582863,Namibia
03,14.57424544136386,Namibia
04,16.969518652622337,Namibia
05,19.523826324124585,Namibia
06,21.22447707777459,Namibia
07,22.207359550068105,Namibia
08,22.016857218298238,Namibia
09,20.380570169626292,Namibia
10,17.743976211024805,Namibia
11,14.978009589041097,Namibia
12,12.488278313359572,Namibia
01,11.635348180539687,Nepal
02,12.577013608582863,Nepal
03,14.57424544136386,Nepal
04,16.969518652622337,Nepal
05,19.523826324124585,Nepal
06,21.22447707777459,Nepal
07,22.207359550068105,Nepal
08,22.016857218298238,Nepal
09,20.380570169626292,Nepal
10,17.743976211024805,Nepal
11,14.978009589041097,Nepal
12,12.488278313359572,Nepal
01,11.635348180539687,Netherlands (Europe)
02,12.577013608582863,Netherlands (Europe)
03,14.57424544136386,Netherlands (Europe)
04,16.969518652622337,Netherlands (Europe)
05,19.523826324124585,Netherlands (Europe)
06,21.22447707777459,Netherlands (Europe)
07,22.207359550068105,Netherlands (Europe)
08,22.016857218298238,Netherlands (Europe)
09,20.380570169626292,Netherlands (Europe)
10,17.743976211024805,Netherlands (Europe)
11,14.978009589041097,Netherlands (Europe)
12,12.488278313359572,Netherlands (Europe)
01,11.635348180539687,Netherlands
02,12.577013608582863,Netherlands
03,14.57424544136386,Netherlands
04,16.969518652622337,Netherlands
05,19.523826324124585,Netherlands
06,21.22447707777459,Netherlands
07,22.207359550068105,Netherlands
08,22.016857218298238,Netherlands
09,20.380570169626292,Netherlands
10,17.743976211024805,Netherlands
11,14.978009589041097,Netherlands
12,12.488278313359572,Netherlands
01,11.635348180539687,New Caledonia
02,12.577013608582863,New Caledonia
03,14.57424544136386,New Caledonia
04,16.969518652622337,New Caledonia
05,19.523826324124585,New Caledonia
06,21.22447707777459,New Caledonia
07,22.207359550068105,New Caledonia
08,22.016857218298238,New Caledonia
09,20.380570169626292,New Caledonia
10,17.743976211024805,New Caledonia
11,14.978009589041097,New Caledonia
12,12.488278313359572,New Caledonia
01,11.635348180539687,New Zealand
02,12.577013608582863,New Zealand
03,14.57424544136386,New Zealand
04,16.969518652622337,New Zealand
05,19.523826324124585,New Zealand
06,21.22447707777459,New Zealand
07,22.207359550068105,New Zealand
08,22.016857218298238,New Zealand
09,20.380570169626292,New Zealand
10,17.743976211024805,New Zealand
11,14.978009589041097,New Zealand
12,12.488278313359572,New Zealand
01,11.635348180539687,Nicaragua
02,12.577013608582863,Nicaragua
03,14.57424544136386,Nicaragua
04,16.969518652622337,Nicaragua
05,19.523826324124585,Nicaragua
06,21.22447707777459,Nicaragua
07,22.207359550068105,Nicaragua
08,22.016857218298238,Nicaragua
09,20.380570169626292,Nicaragua
10,17.743976211024805,Nicaragua
11,14.978009589041097,Nicaragua
12,12.488278313359572,Nicaragua
01,11.635348180539687,Niger
02,12.577013608582863,Niger
03,14.57424544136386,Niger
04,16.969518652622337,Niger
05,19.523826324124585,Niger
06,21.22447707777459,Niger
07,22.207359550068105,Niger
08,22.016857218298238,Niger
09,20.380570169626292,Niger
10,17.743976211024805,Niger
11,14.978009589041097,Niger
12,12.488278313359572,Niger
01,11.635348180539687,Nigeria
02,12.577013608582863,Nigeria
03,14.57424544136386,Nigeria
04,16.969518652622337,Nigeria
05,19.523826324124585,Nigeria
06,21.22447707777459,Nigeria
07,22.207359550068105,Nigeria
08,22.016857218298238,Nigeria
09,20.380570169626292,Nigeria
10,17.743976211024805,Nigeria
11,14.978009589041097,Nigeria
12,12.488278313359572,Nigeria
01,11.635348180539687,Niue
02,12.577013608582863,Niue
03,14.57424544136386,Niue
04,16.969518652622337,Niue
05,19.523826324124585,Niue
06,21.22447707777459,Niue
07,22.207359550068105,Niue
08,22.016857218298238,Niue
09,20.380570169626292,Niue
10,17.743976211024805,Niue
11,14.978009589041097,Niue
12,12.488278313359572,Niue
01,11.635348180539687,North America
02,12.577013608582863,North America
03,14.57424544136386,North America
04,16.969518652622337,North America
05,19.523826324124585,North America
06,21.22447707777459,North America
07,22.207359550068105,North America
08,22.016857218298238,North America
09,20.380570169626292,North America
10,17.743976211024805,North America
11,14.978009589041097,North America
12,12.488278313359572,North America
01,11.635348180539687,North Korea
02,12.577013608582863,North Korea
03,14.57424544136386,North Korea
04,16.969518652622337,North Korea
05,19.523826324124585,North Korea
06,21.22447707777459,North Korea
07,22.207359550068105,North Korea
08,22.016857218298238,North Korea
09,20.380570169626292,North Korea
10,17.743976211024805,North Korea
11,14.978009589041097,North Korea
12,12.488278313359572,North Korea
01,11.635348180539687,Northern Mariana Islands
02,12.577013608582863,Northern Mariana Islands
03,14.57424544136386,Northern Mariana Islands
04,16.969518652622337,Northern Mariana Islands
05,19.523826324124585,Northern Mariana Islands
06,21.22447707777459,Northern Mariana Islands
07,22.207359550068105,Northern Mariana Islands
08,22.016857218298238,Northern Mariana Islands
09,20.380570169626292,Northern Mariana Islands
10,17.743976211024805,Northern Mariana Islands
11,14.978009589041097,Northern Mariana Islands
12,12.488278313359572,Northern Mariana Islands
01,11.635348180539687,Norway
02,12.577013608582863,Norway
03,14.57424544136386,Norway
04,16.969518652622337,Norway
05,19.523826324124585,Norway
06,21.22447707777459,Norway
07,22.207359550068105,Norway
08,22.016857218298238,Norway
09,20.380570169626292,Norway
10,17.743976211024805,Norway
11,14.978009589041097,Norway
12,12.488278313359572,Norway
01,11.635348180539687,Oceania
02,12.577013608582863,Oceania
03,14.57424544136386,Oceania
04,16.969518652622337,Oceania
05,19.523826324124585,Oceania
06,21.22447707777459,Oceania
07,22.207359550068105,Oceania
08,22.016857218298238,Oceania
09,20.380570169626292,Oceania
10,17.743976211024805,Oceania
11,14.978009589041097,Oceania
12,12.488278313359572,Oceania
01,11.635348180539687,Oman
02,12.577013608582863,Oman
03,14.57424544136386,Oman
04,16.969518652622337,Oman
05,19.523826324124585,Oman
06,21.22447707777459,Oman
07,22.207359550068105,Oman
08,22.016857218298238,Oman
09,20.380570169626292,Oman
10,17.743976211024805,Oman
11,14.978009589041097,Oman
12,12.488278313359572,Oman
01,11.635348180539687,Pakistan
02,12.577013608582863,Pakistan
03,14.57424544136386,Pakistan
04,16.969518652622337,Pakistan
05,19.523826324124585,Pakistan
06,21.22447707777459,Pakistan
07,22.207359550068105,Pakistan
08,22.016857218298238,Pakistan
09,20.380570169626292,Pakistan
10,17.743976211024805,Pakistan
11,14.978009589041097,Pakistan
12,12.488278313359572,Pakistan
01,11.635348180539687,Palau
02,12.577013608582863,Palau
03,14.57424544136386,Palau
04,16.969518652622337,Palau
05,19.523826324124585,Palau
06,21.22447707777459,Palau
07,22.207359550068105,Palau
08,22.016857218298238,Palau
09,20.380570169626292,Palau
10,17.743976211024805,Palau
11,14.978009589041097,Palau
12,12.488278313359572,Palau
01,11.635348180539687,Palestina
02,12.577013608582863,Palestina
03,14.57424544136386,Palestina
04,16.969518652622337,Palestina
05,19.523826324124585,Palestina
06,21.22447707777459,Palestina
07,22.207359550068105,Palestina
08,22.016857218298238,Palestina
09,20.380570169626292,Palestina
10,17.743976211024805,Palestina
11,14.978009589041097,Palestina
12,12.488278313359572,Palestina
01,11.635348180539687,Palmyra Atoll
02,12.577013608582863,Palmyra Atoll
03,14.57424544136386,Palmyra Atoll
04,16.969518652622337,Palmyra Atoll
05,19.523826324124585,Palmyra Atoll
06,21.22447707777459,Palmyra Atoll
07,22.207359550068105,Palmyra Atoll
08,22.016857218298238,Palmyra Atoll
09,20.380570169626292,Palmyra Atoll
10,17.743976211024805,Palmyra Atoll
11,14.978009589041097,Palmyra Atoll
12,12.488278313359572,Palmyra Atoll
01,11.635348180539687,Panama
02,12.577013608582863,Panama
03,14.57424544136386,Panama
04,16.969518652622337,Panama
05,19.523826324124585,Panama
06,21.22447707777459,Panama
07,22.207359550068105,Panama
08,22.016857218298238,Panama
09,20.380570169626292,Panama
10,17.743976211024805,Panama
11,14.978009589041097,Panama
12,12.488278313359572,Panama
01,11.635348180539687,Papua New Guinea
02,12.577013608582863,Papua New Guinea
03,14.57424544136386,Papua New Guinea
04,16.969518652622337,Papua New Guinea
05,19.523826324124585,Papua New Guinea
06,21.22447707777459,Papua New Guinea
07,22.207359550068105,Papua New Guinea
08,22.016857218298238,Papua New Guinea
09,20.380570169626292,Papua New Guinea
10,17.743976211024805,Papua New Guinea
11,14.978009589041097,Papua New Guinea
12,12.488278313359572,Papua New Guinea
01,11.635348180539687,Paraguay
02,12.577013608582863,Paraguay
03,14.57424544136386,Paraguay
04,16.969518652622337,Paraguay
05,19.523826324124585,Paraguay
06,21.22447707777459,Paraguay
07,22.207359550068105,Paraguay
08,22.016857218298238,Paraguay
09,20.380570169626292,Paraguay
10,17.743976211024805,Paraguay
11,14.978009589041097,Paraguay
12,12.488278313359572,Paraguay
01,11.635348180539687,Peru
02,12.577013608582863,Peru
03,14.57424544136386,Peru
04,16.969518652622337,Peru
05,19.523826324124585,Peru
06,21.22447707777459,Peru
07,22.207359550068105,Peru
08,22.016857218298238,Peru
09,20.380570169626292,Peru
10,17.743976211024805,Peru
11,14.978009589041097,Peru
12,12.488278313359572,Peru
01,11.635348180539687,Philippines
02,12.577013608582863,Philippines
03,14.57424544136386,Philippines
04,16.969518652622337,Philippines
05,19.523826324124585,Philippines
06,21.22447707777459,Philippines
07,22.207359550068105,Philippines
08,22.016857218298238,Philippines
09,20.380570169626292,Philippines
10,17.743976211024805,Philippines
11,14.978009589041097,Philippines
12,12.488278313359572,Philippines
01,11.635348180539687,Poland
02,12.577013608582863,Poland
03,14.57424544136386,Poland
04,16.969518652622337,Poland
05,19.523826324124585,Poland
06,21.22447707777459,Poland
07,22.207359550068105,Poland
08,22.016857218298238,Poland
09,20.380570169626292,Poland
10,17.743976211024805,Poland
11,14.978009589041097,Poland
12,12.488278313359572,Poland
01,11.635348180539687,Portugal
02,12.577013608582863,Portugal
03,14.57424544136386,Portugal
04,16.969518652622337,Portugal
05,19.523826324124585,Portugal
06,21.22447707777459,Portugal
07,22.207359550068105,Portugal
08,22.016857218298238,Portugal
09,20.380570169626292,Portugal
10,17.743976211024805,Portugal
11,14.978009589041097,Portugal
12,12.488278313359572,Portugal
01,11.635348180539687,Puerto Rico
02,12.577013608582863,Puerto Rico
03,14.57424544136386,Puerto Rico
04,16.969518652622337,Puerto Rico
05,19.523826324124585,Puerto Rico
06,21.22447707777459,Puerto Rico
07,22.207359550068105,Puerto Rico
08,22.016857218298238,Puerto Rico
09,20.380570169626292,Puerto Rico
10,17.743976211024805,Puerto Rico
11,14.978009589041097,Puerto Rico
12,12.488278313359572,Puerto Rico
01,11.635348180539687,Qatar
02,12.577013608582863,Qatar
03,14.57424544136386,Qatar
04,16.969518652622337,Qatar
05,19.523826324124585,Qatar
06,21.22447707777459,Qatar
07,22.207359550068105,Qatar
08,22.016857218298238,Qatar
09,20.380570169626292,Qatar
10,17.743976211024805,Qatar
11,14.978009589041097,Qatar
12,12.488278313359572,Qatar
01,11.635348180539687,Reunion
02,12.577013608582863,Reunion
03,14.57424544136386,Reunion
04,16.969518652622337,Reunion
05,19.523826324124585,Reunion
06,21.22447707777459,Reunion
07,22.207359550068105,Reunion
08,22.016857218298238,Reunion
09,20.380570169626292,Reunion
10,17.743976211024805,Reunion
11,14.978009589041097,Reunion
12,12.488278313359572,Reunion
01,11.635348180539687,Romania
02,12.577013608582863,Romania
03,14.57424544136386,Romania
04,16.969518652622337,Romania
05,19.523826324124585,Romania
06,21.22447707777459,Romania
07,22.207359550068105,Romania
08,22.016857218298238,Romania
09,20.380570169626292,Romania
10,17.743976211024805,Romania
11,14.978009589041097,Romania
12,12.488278313359572,Romania
01,11.635348180539687,Russia
02,12.577013608582863,Russia
03,14.57424544136386,Russia
04,16.969518652622337,Russia
05,19.523826324124585,Russia
06,21.22447707777459,Russia
07,22.207359550068105,Russia
08,22.016857218298238,Russia
09,20.380570169626292,Russia
10,17.743976211024805,Russia
11,14.978009589041097,Russia
12,12.488278313359572,Russia
01,11.635348180539687,Rwanda
02,12.577013608582863,Rwanda
03,14.57424544136386,Rwanda
04,16.969518652622337,Rwanda
05,19.523826324124585,Rwanda
06,21.22447707777459,Rwanda
07,22.207359550068105,Rwanda
08,22.016857218298238,Rwanda
09,20.380570169626292,Rwanda
10,17.743976211024805,Rwanda
11,14.978009589041097,Rwanda
12,12.488278313359572,Rwanda
01,11.635348180539687,Saint Barthélemy
02,12.577013608582863,Saint Barthélemy
03,14.57424544136386,Saint Barthélemy
04,16.969518652622337,Saint Barthélemy
05,19.523826324124585,Saint Barthélemy
06,21.22447707777459,Saint Barthélemy
07,22.207359550068105,Saint Barthélemy
08,22.016857218298238,Saint Barthélemy
09,20.380570169626292,Saint Barthélemy
10,17.743976211024805,Saint Barthélemy
11,14.978009589041097,Saint Barthélemy
12,12.488278313359572,Saint Barthélemy
01,11.635348180539687,Saint Kitts And Nevis
02,12.577013608582863,Saint Kitts And Nevis
03,14.57424544136386,Saint Kitts And Nevis
04,16.969518652622337,Saint Kitts And Nevis
05,19.523826324124585,Saint Kitts And Nevis
06,21.22447707777459,Saint Kitts And Nevis
07,22.207359550068105,Saint Kitts And Nevis
08,22.016857218298238,Saint Kitts And Nevis
09,20.380570169626292,Saint Kitts And Nevis
10,17.743976211024805,Saint Kitts And Nevis
11,14.978009589041097,Saint Kitts And Nevis
12,12.488278313359572,Saint Kitts And Nevis
01,11.635348180539687,Saint Lucia
02,12.577013608582863,Saint Lucia
03,14.57424544136386,Saint Lucia
04,16.969518652622337,Saint Lucia
05,19.523826324124585,Saint Lucia
06,21.22447707777459,Saint Lucia
07,22.207359550068105,Saint Lucia
08,22.016857218298238,Saint Lucia
09,20.380570169626292,Saint Lucia
10,17.743976211024805,Saint Lucia
11,14.978009589041097,Saint Lucia
12,12.488278313359572,Saint Lucia
01,11.635348180539687,Saint Martin
02,12.577013608582863,Saint Martin
03,14.57424544136386,Saint Martin
04,16.969518652622337,Saint Martin
05,19.523826324124585,Saint Martin
06,21.22447707777459,Saint Martin
07,22.207359550068105,Saint Martin
08,22.016857218298238,Saint Martin
09,20.380570169626292,Saint Martin
10,17.743976211024805,Saint Martin
11,14.978009589041097,Saint Martin
12,12.488278313359572,Saint Martin
01,11.635348180539687,Saint Pierre And Miquelon
02,12.577013608582863,Saint Pierre And Miquelon
03,14.57424544136386,Saint Pierre And Miquelon
04,16.969518652622337,Saint Pierre And Miquelon
05,19.523826324124585,Saint Pierre And Miquelon
06,21.22447707777459,Saint Pierre And Miquelon
07,22.207359550068105,Saint Pierre And Miquelon
08,22.016857218298238,Saint Pierre And Miquelon
09,20.380570169626292,Saint Pierre And Miquelon
10,17.743976211024805,Saint Pierre And Miquelon
11,14.978009589041097,Saint Pierre And Miquelon
12,12.488278313359572,Saint Pierre And Miquelon
01,11.635348180539687,Saint Vincent And The Grenadines
02,12.577013608582863,Saint Vincent And The Grenadines
03,14.57424544136386,Saint Vincent And The Grenadines
04,16.969518652622337,Saint Vincent And The Grenadines
05,19.523826324124585,Saint Vincent And The Grenadines
06,21.22447707777459,Saint Vincent And The Grenadines
07,22.207359550068105,Saint Vincent And The Grenadines
08,22.016857218298238,Saint Vincent And The Grenadines
09,20.380570169626292,Saint Vincent And The Grenadines
10,17.743976211024805,Saint Vincent And The Grenadines
11,14.978009589041097,Saint Vincent And The Grenadines
12,12.488278313359572,Saint Vincent And The Grenadines
01,11.635348180539687,Samoa
02,12.577013608582863,Samoa
03,14.57424544136386,Samoa
04,16.969518652622337,Samoa
05,19.523826324124585,Samoa
06,21.22447707777459,Samoa
07,22.207359550068105,Samoa
08,22.016857218298238,Samoa
09,20.380570169626292,Samoa
10,17.743976211024805,Samoa
11,14.978009589041097,Samoa
12,12.488278313359572,Samoa
01,11.635348180539687,San Marino
02,12.577013608582863,San Marino
03,14.57424544136386,San Marino
04,16.969518652622337,San Marino
05,19.523826324124585,San Marino
06,21.22447707777459,San Marino
07,22.207359550068105,San Marino
08,22.016857218298238,San Marino
09,20.380570169626292,San Marino
10,17.743976211024805,San Marino
11,14.978009589041097,San Marino
12,12.488278313359572,San Marino
01,11.635348180539687,Sao Tome And Principe
02,12.577013608582863,Sao Tome And Principe
03,14.57424544136386,Sao Tome And Principe
04,16.969518652622337,Sao Tome And Principe
05,19.523826324124585,Sao Tome And Principe
06,21.22447707777459,Sao Tome And Principe
07,22.207359550068105,Sao Tome And Principe
08,22.016857218298238,Sao Tome And Principe
09,20.380570169626292,Sao Tome And Principe
10,17.743976211024805,Sao Tome And Principe
11,14.978009589041097,Sao Tome And Principe
12,12.488278313359572,Sao Tome And Principe
01,11.635348180539687,Saudi Arabia
02,12.577013608582863,Saudi Arabia
03,14.57424544136386,Saudi Arabia
04,16.969518652622337,Saudi Arabia
05,19.523826324124585,Saudi Arabia
06,21.22447707777459,Saudi Arabia
07,22.207359550068105,Saudi Arabia
08,22.016857218298238,Saudi Arabia
09,20.380570169626292,Saudi Arabia
10,17.743976211024805,Saudi Arabia
11,14.978009589041097,Saudi Arabia
12,12.488278313359572,Saudi Arabia
01,11.635348180539687,Senegal
02,12.577013608582863,Senegal
03,14.57424544136386,Senegal
04,16.969518652622337,Senegal
05,19.523826324124585,Senegal
06,21.22447707777459,Senegal
07,22.207359550068105,Senegal
08,22.016857218298238,Senegal
09,20.380570169626292,Senegal
10,17.743976211024805,Senegal
11,14.978009589041097,Senegal
12,12.488278313359572,Senegal
01,11.635348180539687,Serbia
02,12.577013608582863,Serbia
03,14.57424544136386,Serbia
04,16.969518652622337,Serbia
05,19.523826324124585,Serbia
06,21.22447707777459,Serbia
07,22.207359550068105,Serbia
08,22.016857218298238,Serbia
09,20.380570169626292,Serbia
10,17.743976211024805,Serbia
11,14.978009589041097,Serbia
12,12.488278313359572,Serbia
01,11.635348180539687,Seychelles
02,12.577013608582863,Seychelles
03,14.57424544136386,Seychelles
04,16.969518652622337,Seychelles
05,19.523826324124585,Seychelles
06,21.22447707777459,Seychelles
07,22.207359550068105,Seychelles
08,22.016857218298238,Seychelles
09,20.380570169626292,Seychelles
10,17.743976211024805,Seychelles
11,14.978009589041097,Seychelles
12,12.488278313359572,Seychelles
01,11.635348180539687,Sierra Leone
02,12.577013608582863,Sierra Leone
03,14.57424544136386,Sierra Leone
04,16.969518652622337,Sierra Leone
05,19.523826324124585,Sierra Leone
06,21.22447707777459,Sierra Leone
07,22.207359550068105,Sierra Leone
08,22.016857218298238,Sierra Leone
09,20.380570169626292,Sierra Leone
10,17.743976211024805,Sierra Leone
11,14.978009589041097,Sierra Leone
12,12.488278313359572,Sierra Leone
01,11.635348180539687,Singapore
02,12.577013608582863,Singapore
03,14.57424544136386,Singapore
04,16.969518652622337,Singapore
05,19.523826324124585,Singapore
06,21.22447707777459,Singapore
07,22.207359550068105,Singapore
08,22.016857218298238,Singapore
09,20.380570169626292,Singapore
10,17.743976211024805,Singapore
11,14.978009589041097,Singapore
12,12.488278313359572,Singapore
01,11.635348180539687,Sint Maarten
02,12.577013608582863,Sint Maarten
03,14.57424544136386,Sint Maarten
04,16.969518652622337,Sint Maarten
05,19.523826324124585,Sint Maarten
06,21.22447707777459,Sint Maarten
07,22.207359550068105,Sint Maarten
08,22.016857218298238,Sint Maarten
09,20.380570169626292,Sint Maarten
10,17.743976211024805,Sint Maarten
11,14.978009589041097,Sint Maarten
12,12.488278313359572,Sint Maarten
01,11.635348180539687,Slovakia
02,12.577013608582863,Slovakia
03,14.57424544136386,Slovakia
04,16.969518652622337,Slovakia
05,19.523826324124585,Slovakia
06,21.22447707777459,Slovakia
07,22.207359550068105,Slovakia
08,22.016857218298238,Slovakia
09,20.380570169626292,Slovakia
10,17.743976211024805,Slovakia
11,14.978009589041097,Slovakia
12,12.488278313359572,Slovakia
01,11.635348180539687,Slovenia
02,12.577013608582863,Slovenia
03,14.57424544136386,Slovenia
04,16.969518652622337,Slovenia
05,19.523826324124585,Slovenia
06,21.22447707777459,Slovenia
07,22.207359550068105,Slovenia
08,22.016857218298238,Slovenia
09,20.380570169626292,Slovenia
10,17.743976211024805,Slovenia
11,14.978009589041097,Slovenia
12,12.488278313359572,Slovenia
01,11.635348180539687,Solomon Islands
02,12.577013608582863,Solomon Islands
03,14.57424544136386,Solomon Islands
04,16.969518652622337,Solomon Islands
05,19.523826324124585,Solomon Islands
06,21.22447707777459,Solomon Islands
07,22.207359550068105,Solomon Islands
08,22.016857218298238,Solomon Islands
09,20.380570169626292,Solomon Islands
10,17.743976211024805,Solomon Islands
11,14.978009589041097,Solomon Islands
12,12.488278313359572,Solomon Islands
01,11.635348180539687,Somalia
02,12.577013608582863,Somalia
03,14.57424544136386,Somalia
04,16.969518652622337,Somalia
05,19.523826324124585,Somalia
06,21.22447707777459,Somalia
07,22.207359550068105,Somalia
08,22.016857218298238,Somalia
09,20.380570169626292,Somalia
10,17.743976211024805,Somalia
11,14.978009589041097,Somalia
12,12.488278313359572,Somalia
01,11.635348180539687,South Africa
02,12.577013608582863,South Africa
03,14.57424544136386,South Africa
04,16.969518652622337,South Africa
05,19.523826324124585,South Africa
06,21.22447707777459,South Africa
07,22.207359550068105,South Africa
08,22.016857218298238,South Africa
09,20.380570169626292,South Africa
10,17.743976211024805,South Africa
11,14.978009589041097,South Africa
12,12.488278313359572,South Africa
01,11.635348180539687,South America
02,12.577013608582863,South America
03,14.57424544136386,South America
04,16.969518652622337,South America
05,19.523826324124585,South America
06,21.22447707777459,South America
07,22.207359550068105,South America
08,22.016857218298238,South America
09,20.380570169626292,South America
10,17.743976211024805,South America
11,14.978009589041097,South America
12,12.488278313359572,South America
01,11.635348180539687,South Georgia And The South Sandwich Isla
02,12.577013608582863,South Georgia And The South Sandwich Isla
03,14.57424544136386,South Georgia And The South Sandwich Isla
04,16.969518652622337,South Georgia And The South Sandwich Isla
05,19.523826324124585,South Georgia And The South Sandwich Isla
06,21.22447707777459,South Georgia And The South Sandwich Isla
07,22.207359550068105,South Georgia And The South Sandwich Isla
08,22.016857218298238,South Georgia And The South Sandwich Isla
09,20.380570169626292,South Georgia And The South Sandwich Isla
10,17.743976211024805,South Georgia And The South Sandwich Isla
11,14.978009589041097,South Georgia And The South Sandwich Isla
12,12.488278313359572,South Georgia And The South Sandwich Isla
01,11.635348180539687,South Korea
02,12.577013608582863,South Korea
03,14.57424544136386,South Korea
04,16.969518652622337,South Korea
05,19.523826324124585,South Korea
06,21.22447707777459,South Korea
07,22.207359550068105,South Korea
08,22.016857218298238,South Korea
09,20.380570169626292,South Korea
10,17.743976211024805,South Korea
11,14.978009589041097,South Korea
12,12.488278313359572,South Korea
01,11.635348180539687,Spain
02,12.577013608582863,Spain
03,14.57424544136386,Spain
04,16.969518652622337,Spain
05,19.523826324124585,Spain
06,21.22447707777459,Spain
07,22.207359550068105,Spain
08,22.016857218298238,Spain
09,20.380570169626292,Spain
10,17.743976211024805,Spain
11,14.978009589041097,Spain
12,12.488278313359572,Spain
01,11.635348180539687,Sri Lanka
02,12.577013608582863,Sri Lanka
03,14.57424544136386,Sri Lanka
04,16.969518652622337,Sri Lanka
05,19.523826324124585,Sri Lanka
06,21.22447707777459,Sri Lanka
07,22.207359550068105,Sri Lanka
08,22.016857218298238,Sri Lanka
09,20.380570169626292,Sri Lanka
10,17.743976211024805,Sri Lanka
11,14.978009589041097,Sri Lanka
12,12.488278313359572,Sri Lanka
01,11.635348180539687,Sudan
02,12.577013608582863,Sudan
03,14.57424544136386,Sudan
04,16.969518652622337,Sudan
05,19.523826324124585,Sudan
06,21.22447707777459,Sudan
07,22.207359550068105,Sudan
08,22.016857218298238,Sudan
09,20.380570169626292,Sudan
10,17.743976211024805,Sudan
11,14.978009589041097,Sudan
12,12.488278313359572,Sudan
01,11.635348180539687,Suriname
02,12.577013608582863,Suriname
03,14.57424544136386,Suriname
04,16.969518652622337,Suriname
05,19.523826324124585,Suriname
06,21.22447707777459,Suriname
07,22.207359550068105,Suriname
08,22.016857218298238,Suriname
09,20.380570169626292,Suriname
10,17.743976211024805,Suriname
11,14.978009589041097,Suriname
12,12.488278313359572,Suriname
01,11.635348180539687,Svalbard And Jan Mayen
02,12.577013608582863,Svalbard And Jan Mayen
03,14.57424544136386,Svalbard And Jan Mayen
04,16.969518652622337,Svalbard And Jan Mayen
05,19.523826324124585,Svalbard And Jan Mayen
06,21.22447707777459,Svalbard And Jan Mayen
07,22.207359550068105,Svalbard And Jan Mayen
08,22.016857218298238,Svalbard And Jan Mayen
09,20.380570169626292,Svalbard And Jan Mayen
10,17.743976211024805,Svalbard And Jan Mayen
11,14.978009589041097,Svalbard And Jan Mayen
12,12.488278313359572,Svalbard And Jan Mayen
01,11.635348180539687,Swaziland
02,12.577013608582863,Swaziland
03,14.57424544136386,Swaziland
04,16.969518652622337,Swaziland
05,19.523826324124585,Swaziland
06,21.22447707777459,Swaziland
07,22.207359550068105,Swaziland
08,22.016857218298238,Swaziland
09,20.380570169626292,Swaziland
10,17.743976211024805,Swaziland
11,14.978009589041097,Swaziland
12,12.488278313359572,Swaziland
01,11.635348180539687,Sweden
02,12.577013608582863,Sweden
03,14.57424544136386,Sweden
04,16.969518652622337,Sweden
05,19.523826324124585,Sweden
06,21.22447707777459,Sweden
07,22.207359550068105,Sweden
08,22.016857218298238,Sweden
09,20.380570169626292,Sweden
10,17.743976211024805,Sweden
11,14.978009589041097,Sweden
12,12.488278313359572,Sweden
01,11.635348180539687,Switzerland
02,12.577013608582863,Switzerland
03,14.57424544136386,Switzerland
04,16.969518652622337,Switzerland
05,19.523826324124585,Switzerland
06,21.22447707777459,Switzerland
07,22.207359550068105,Switzerland
08,22.016857218298238,Switzerland
09,20.380570169626292,Switzerland
10,17.743976211024805,Switzerland
